BehaviorSpace results (NetLogo 6.0.3),,,,
Rebellion.nlogo,,,,
experiment 03,,,,
05/24/2018 04:15:19:040 +1000,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,
0,39,0,39,
[run number],1,1,1,1
government-legitimacy,0.76,,,
movement?,FALSE,,,
initial-agent-density,66,,,
vision,7,,,
max-jail-term,33,,,
visualization,3D,,,
initial-cop-density,4,,,
[reporter],JAILED,ACTIVE,QUIET,COPS
,346,246,464,64
,394,209,453,64
,432,159,465,64
,471,111,474,64
,515,53,488,64
,527,16,513,64
,517,0,539,64
,498,0,558,64
,484,0,572,64
,458,0,598,64
,437,2,617,64
,422,0,634,64
,405,1,650,64
,386,1,669,64
,368,0,688,64
,355,0,701,64
,346,0,710,64
,334,0,722,64
,320,2,734,64
,297,4,755,64
,284,39,733,64
,293,86,677,64
,325,147,584,64
,353,204,499,64
,373,196,487,64
,407,178,471,64
,431,149,476,64
,464,124,468,64
,489,85,482,64
,525,26,505,64
,517,1,538,64
,495,0,561,64
,460,1,595,64
,444,0,612,64
,416,1,639,64
,405,1,650,64
,386,0,670,64
,367,1,688,64
,351,0,705,64
,331,2,723,64
,318,0,738,64
,294,0,762,64
,274,0,782,64
,260,2,794,64
,253,0,803,64
,240,0,816,64
,219,1,836,64
,214,30,812,64
,240,180,636,64
,273,301,482,64
,309,285,462,64
,347,250,459,64
,388,211,457,64
,417,167,472,64
,451,133,472,64
,483,96,477,64
,507,35,514,64
,507,1,548,64
,489,2,565,64
,471,0,585,64
,460,3,593,64
,450,2,604,64
,428,1,627,64
,405,0,651,64
,388,0,668,64
,377,3,676,64
,360,2,694,64
,338,0,718,64
,317,0,739,64
,302,7,747,64
,296,35,725,64
,297,44,715,64
,314,63,679,64
,345,159,552,64
,367,192,497,64
,397,175,484,64
,425,160,471,64
,456,131,469,64
,489,96,471,64
,504,43,509,64
,502,11,543,64
,486,5,565,64
,468,0,588,64
,441,0,615,64
,419,0,637,64
,402,0,654,64
,384,0,672,64
,363,0,693,64
,344,1,711,64
,334,23,699,64
,348,48,660,64
,363,52,641,64
,392,94,570,64
,418,131,507,64
,454,116,486,64
,473,79,504,64
,492,61,503,64
,502,29,525,64
,487,12,557,64
,475,5,576,64
,453,0,603,64
,420,2,634,64
,399,9,648,64
,378,3,675,64
,363,0,693,64
,331,0,725,64
,305,0,751,64
,280,0,776,64
,266,1,789,64
,252,5,799,64
,241,18,797,64
,259,24,773,64
,273,57,726,64
,300,158,598,64
,343,240,473,64
,386,205,465,64
,426,158,472,64
,441,110,505,64
,469,89,498,64
,486,47,523,64
,500,10,546,64
,484,0,572,64
,458,0,598,64
,438,8,610,64
,418,15,623,64
,408,3,645,64
,390,2,664,64
,374,1,681,64
,356,0,700,64
,335,1,720,64
,319,14,723,64
,315,34,707,64
,333,63,660,64
,356,104,596,64
,382,167,507,64
,404,169,483,64
,434,138,484,64
,467,105,484,64
,501,72,483,64
,522,26,508,64
,513,5,538,64
,488,0,568,64
,454,0,602,64
,429,0,627,64
,398,0,658,64
,357,0,699,64
,332,0,724,64
,312,1,743,64
,297,1,758,64
,278,0,778,64
,265,1,790,64
,254,3,799,64
,248,0,808,64
,234,0,822,64
,220,0,836,64
,205,0,851,64
,187,0,869,64
,174,1,881,64
,161,0,895,64
,145,0,911,64
,133,1,922,64
,115,0,941,64
,112,0,944,64
